,author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
6439,real_estate_agent,Одинцово,5,24,2,62.3,10800000,2005,31.0,9.0,Одинцово, Чистяковой,Сколково,173354.74
6440,real_estate_agent,Одинцово,8,12,3,66.3,10800000,2014,45.0,9.3,Одинцово,Можайское шоссе,Одинцово,162895.93
6441,realtor,Одинцово,6,17,2,51.0,10800000,2014,30.0,10.0,Одинцово,Можайское шоссе,Одинцово,211764.71
6442,real_estate_agent,Одинцово,17,25,2,51.0,10990000,2020,25.3,11.2,Одинцово, Рябиновая,Внуково,215490.2
6443,real_estate_agent,Одинцово,5,23,2,53.0,10900000,2005,32.0,9.0,Одинцово, Чистяковой,Сколково,205660.38
6444,real_estate_agent,Одинцово,13,26,1,48.5,10900000,2005,28.0,12.0,Одинцово,Можайское шоссе,Баковка,224742.27
6445,real_estate_agent,Одинцово,6,9,2,52.0,10999999,1991,35.0,9.0,Одинцово, Говорова,Одинцово,211538.44
6446,realtor,Одинцово,18,25,2,57.2,10900000,2020,29.823304812612378,18.8,Одинцово, Рябиновая,Внуково,190559.44
6447,real_estate_agent,Одинцово,21,25,2,61.2,11000000,2013,31.0,11.5,Одинцово, Чистяковой,Сколково,179738.56
6448,real_estate_agent,Одинцово,2,17,2,61.0,11000000,2013,30.6,11.7,Одинцово, Триумфальная,Одинцово,180327.87
6449,real_estate_agent,Одинцово,8,14,3,72.8,11000000,2014,48.4,8.1,Одинцово,Северная ,Одинцово,151098.9
6450,real_estate_agent,Одинцово,21,22,3,78.9,11000000,2009,43.0,11.0,Одинцово, Чистяковой,Сколково,139416.98
6451,real_estate_agent,Одинцово,12,24,2,66.3,11000000,2015,36.6,12.0,Одинцово, Чистяковой,Сколково,165912.52
6452,real_estate_agent,Одинцово,7,25,2,58.0,11099999,2023,26.6,14.0,Одинцово, Маковского,Одинцово,191379.29
6453,real_estate_agent,Одинцово,13,19,2,50.4,11000000,2022,22.0,10.5,Одинцово, Каштановая,Внуково,218253.97
6454,realtor,Одинцово,19,20,2,67.5,11000000,2013,39.2,12.0,Одинцово, Кутузовская,Сколково,162962.96
6455,realtor,Одинцово,17,21,2,58.0,11000000,2023,30.34240791745097,17.0,Одинцово, Маковского,Одинцово,189655.17
6456,real_estate_agent,Одинцово,3,16,1,39.1,11150000,2018,16.0,15.0,Одинцово, Сколковская,Сколково,285166.24
6457,realtor,Одинцово,3,9,3,62.1,11100000,1987,39.3,7.1,Одинцово, Чикина,Одинцово,178743.96
6458,real_estate_agent,Одинцово,8,22,2,68.0,11200000,2013,38.0,21.0,Одинцово, Белорусская,Одинцово,164705.88
6459,real_estate_agent,Одинцово,9,15,1,38.3,11250000,2014,15.2,10.0,Одинцово, Маршала Бирюзова,Одинцово,293733.68
6460,real_estate_agent,Волоколамск,3,4,1,42.5,7000000,1997,21.2,9.9,Волоколамск, Кузина,Волоколамск,164705.88
6461,real_estate_agent,Волоколамск,4,5,1,32.7,3900000,2014,18.4,5.5,Волоколамск,Ново-Солдатская ,Волоколамск,119266.06
6462,homeowner,Волоколамск,1,3,1,33.9,3500000,1989,16.9,8.5,Волоколамск,Ямская ,Волоколамск,103244.84
6463,realtor,Волоколамск,7,9,1,43.3,4600000,2019,17.0,11.0,Волоколамск,Пороховская ,Волоколамск,106235.57
6464,realtor,Волоколамск,3,9,1,39.5,4500000,2020,16.7,13.6,Волоколамск,Пороховская ,Волоколамск,113924.05
6465,homeowner,Волоколамск,5,6,1,44.0,6800000,2010,18.0,16.0,Волоколамск,Ново-Солдатский переулок,Волоколамск,154545.45
6466,real_estate_agent,Волоколамск,3,5,1,31.3,3500000,1978,16.8,9.0,Волоколамск, Свободы,Волоколамск,111821.09
6467,real_estate_agent,Волоколамск,5,5,1,30.9,3800000,1973,17.4,6.3,Волоколамск,Садовая ,Волоколамск,122977.35
6468,real_estate_agent,Волоколамск,1,3,1,46.4,4200000,2018,20.4,11.1,Волоколамск, Текстильщиков,Волоколамск,90517.24
6469,homeowner,Волоколамск,1,2,1,32.0,3500000,1961,17.0,8.0,Волоколамск,Садовая ,Волоколамск,109375.0
6470,homeowner,Волоколамск,1,3,1,33.4,3600000,1993,17.8,8.2,Волоколамск,Шоссейная ,Волоколамск,107784.43
6471,homeowner,Волоколамск,2,3,1,34.2,3500000,1988,17.0,7.3,Волоколамск,Лесная ,Волоколамск,102339.18
6472,real_estate_agent,Долгопрудный,5,23,1,29.9,7200000,2014,18.9,6.0,Долгопрудный,Парковая ,Водники,240802.68
6473,real_estate_agent,Долгопрудный,8,17,1,30.0,7390000,2015,16.0,7.0,Долгопрудный,Новое шоссе,Хлебниково,246333.33
6474,realtor,Долгопрудный,11,17,1,35.0,8000000,2016,20.0,10.0,Долгопрудный,Старое Дмитровское шоссе,Водники,228571.43
6475,real_estate_agent,Долгопрудный,2,17,1,38.0,7990000,2018,27.0,5.4,Долгопрудный,Набережная ,Водники,210263.16
6476,real_estate_agent,Долгопрудный,13,17,1,40.5,7990000,2016,20.0,8.0,Долгопрудный,Старое Дмитровское шоссе,Водники,197283.95
6477,real_estate_agent,Долгопрудный,13,26,1,33.5,7100000,2014,15.4,5.5,Долгопрудный,Старое Дмитровское шоссе,Водники,211940.3
6478,real_estate_agent,Долгопрудный,23,23,1,35.0,8400000,2018,16.793245174955615,10.4,Долгопрудный,бульвар Имени Умберто Нобиле,Долгопрудная,240000.0
6479,developer,Балашиха,8,17,1,24.1,5494800,2024,14.5,8.5,г. Балашиха,ул. Твардовского,Новокосино,228000.0
6480,developer,Балашиха,3,17,1,24.7,5532800,2024,14.5,8.7,г. Балашиха,ул. Твардовского,Новокосино,224000.0
6481,real_estate_agent,Балашиха,16,23,1,42.0,6200000,2019,21.435678697574247,10.9,Балашиха, Бояринова,Ольгино,147619.05
6482,realtor,Балашиха,7,16,1,42.3,7250000,2010,16.0,12.0,Балашиха, Юбилейная,Железнодорожная,171394.8
6483,realtor,Балашиха,3,16,1,34.0,6000000,2006,15.0,11.0,Балашиха, Жилгородок,Ольгино,176470.59
6484,real_estate_agent,Балашиха,3,20,1,47.3,6499999,2016,18.0,14.0,Балашиха, Чистопольская,Щёлковская,137420.7
6485,homeowner,Балашиха,18,24,1,46.4,8000000,2010,18.0,12.0,Балашиха,проезд Акуловский,Щёлковская,172413.79
6486,real_estate_agent,Балашиха,4,22,1,39.0,5950000,2016,20.0,10.0,Балашиха, Струве,Железнодорожная,152564.1
6487,real_estate_agent,Балашиха,5,17,1,45.8,6982011,2025,23.73437285928344,11.1,Балашиха, Проектная,Щёлковская,152445.66
6488,realtor,Балашиха,5,10,1,41.3,5350000,2014,19.3,10.4,Балашиха, Детская,Железнодорожная,129539.95
6489,realtor,Балашиха,4,6,1,36.8,6000000,2019,20.0,8.0,Балашиха,Школьная ,Салтыковская,163043.48
6490,real_estate_agent,Балашиха,21,22,1,36.5,6000000,2021,18.005300094381198,11.5,Балашиха, Бояринова,Ольгино,164383.56
6491,real_estate_agent,Балашиха,10,17,1,32.0,6550000,2020,15.0,9.5,Балашиха,бульвар Спасский,Железнодорожная,204687.5
6492,real_estate_agent,Балашиха,17,25,1,40.5,6750000,2011,30.0,8.3,Балашиха, Ситникова,Салтыковская,166666.67
6493,real_estate_agent,Балашиха,2,17,1,54.0,7099000,2012,25.0,15.0,Балашиха, Соловьева,Ольгино,131462.96
6494,real_estate_agent,Апрелевка,9,12,2,88.0,59350000,2014,53.495762710214336,10.0,Тверской,2-я Брестская ,Маяковская,674431.82
6495,real_estate_agent,Апрелевка,3,12,2,37.0,9500000,2014,26.0,6.0,Западное Дегунино,Коровинское шоссе,Селигерская,256756.76
6496,real_estate_agent,Апрелевка,4,20,2,64.29,24166611,2024,22.2,19.9,Даниловский,Автозаводская ,Тульская,375900.0
6497,developer,Апрелевка,2,10,2,33.0,31491900,2025,25.7,6.6,Адлерский,Адлер жилрайон,Апрелевка,954300.0
6498,real_estate_agent,Апрелевка,9,12,2,99.0,96750000,2014,64.95626673974317,10.0,Тверской,2-я Брестская ,Маяковская,977272.73
6499,real_estate_agent,Апрелевка,2,6,2,63.0,35990000,1931,40.0,13.0,Басманный,Чистопрудный бульвар,Чистые пруды,571269.84
6500,homeowner,Апрелевка,1,9,2,45.0,17800000,1966,30.0,9.0,Красносельский,Протопоповский переулок,Площадь трёх вокзалов,395555.56
6501,representative_developer,Балашиха,4,17,2,56.3,8211020,2022,29.99998892188256,11.6,Балашиха, Поликахина,Лухмановская,145844.05
6502,real_estate_agent,Балашиха,1,17,3,67.8,9300000,2014,45.3,8.0,Балашиха, Корнилаева,Железнодорожная,137168.14
6503,realtor,Балашиха,4,9,3,53.0,6450000,1975,35.0,8.0,Балашиха, Орджоникидзе,Салтыковская,121698.11
6504,real_estate_agent,Балашиха,14,24,1,41.3,7100000,2022,17.0,10.0,Балашиха, Разина,Салтыковская,171912.83
6505,real_estate_agent,Балашиха,3,24,1,46.8,7773000,2022,24.059764881538882,12.2,Балашиха, Разина,Салтыковская,166089.74
6506,real_estate_agent,Балашиха,13,24,1,41.4,7100000,2022,20.726744523987264,11.4,Балашиха, Разина,Салтыковская,171497.58
6507,real_estate_agent,Балашиха,15,19,1,42.5,6450000,2016,17.1,13.3,Балашиха,проспект Героев,Железнодорожная,151764.71
6508,real_estate_agent,Балашиха,7,21,1,34.5,6499000,2021,15.0,11.0,Балашиха,проспект Героев,Железнодорожная,188376.81
6509,real_estate_agent,Балашиха,12,17,1,36.0,5750000,2021,18.0,9.0,Балашиха,шоссе Косинское,Ольгино,159722.22
6510,real_estate_agent,Балашиха,14,17,1,38.1,5950000,2014,19.0,8.4,Балашиха, Граничная,Ольгино,156167.98
6511,real_estate_agent,Балашиха,16,16,1,35.2,5850000,2020,14.1,13.3,Балашиха, Струве,Железнодорожная,166193.18
6512,realtor,Балашиха,15,17,1,31.8,5700000,2022,16.0,11.0,Балашиха, Яганова,Щёлковская,179245.28
6513,representative_developer,Балашиха,15,20,1,36.0,5757887,2022,17.3,10.6,Балашиха, Романычева,Некрасовка,159941.31
6514,realtor,Балашиха,12,17,1,39.5,6600000,2016,19.0,10.0,Балашиха, Андрея Белого,Железнодорожная,167088.61
6515,realtor,Балашиха,3,9,1,36.6,5800000,1979,17.9,7.5,Балашиха, Пролетарская,Железнодорожная,158469.95
6516,real_estate_agent,Балашиха,2,14,1,38.0,6999000,2010,20.0,8.5,Балашиха,бульвар Молодежный,Щёлковская,184184.21
6517,real_estate_agent,Балашиха,9,18,1,30.7,5600000,2014,15.0,9.1,Балашиха,бульвар Спасский,Железнодорожная,182410.42
6518,real_estate_agent,Балашиха,7,9,1,32.4,5555555,1968,19.4,6.0,Балашиха, Победы,Салтыковская,171467.75
6519,real_estate_agent,Балашиха,10,22,1,34.0,7100000,2018,15.0,10.0,Балашиха,шоссе Косинское,Ольгино,208823.53
6520,realtor,Балашиха,17,17,1,35.0,6590000,2011,16.0,9.0,Балашиха, Колдунова,Щёлковская,188285.71
6521,real_estate_agent,Балашиха,19,24,1,43.0,7550000,2010,20.0,12.0,Балашиха,проезд Акуловский,Щёлковская,175581.4
6522,developer,Балашиха,7,17,2,52.7,10065700,2024,21.1,18.2,г. Балашиха,ул. Твардовского,Новокосино,191000.0
6523,real_estate_agent,Балашиха,2,16,2,51.0,7250000,1993,29.49605078166732,12.0,Балашиха, Юбилейная,Железнодорожная,142156.86
6524,real_estate_agent,Балашиха,7,19,2,48.2,8000000,2016,25.629848242274676,11.5,Балашиха, Струве,Железнодорожная,165975.1
6525,real_estate_agent,Балашиха,8,16,1,48.0,8500000,2007,26.417683044566957,16.0,Балашиха, Юбилейная,Железнодорожная,177083.33
6526,real_estate_agent,Балашиха,5,22,2,58.4,9650000,2014,31.48765288264468,9.1,Балашиха, Бояринова,Ольгино,165239.73
6527,homeowner,Балашиха,8,9,2,49.0,8750000,1989,39.0,7.8,Балашиха, Свердлова,Щёлковская,178571.43
6528,homeowner,Балашиха,10,17,2,52.2,9890000,2006,35.5,9.6,Балашиха, Свердлова,Щёлковская,189463.6
6529,real_estate_agent,Балашиха,5,5,3,61.0,6500000,2014,34.1209448412707,6.5,Балашиха,шоссе Энтузиастов,Кучино,106557.38
6530,real_estate_agent,Балашиха,17,17,1,42.7,6590000,2003,23.52782908119562,10.7,Балашиха,Солнечная ,Салтыковская,154332.55
6531,real_estate_agent,Балашиха,3,3,2,50.6,5950000,2014,35.0,6.0,Балашиха, Советская,Железнодорожная,117588.93
6532,real_estate_agent,Балашиха,1,17,2,43.6,6950000,2021,22.862259438561978,18.5,Балашиха, Безымянная,Железнодорожная,159403.67
6533,real_estate_agent,Балашиха,4,17,2,56.37,7500000,2018,40.0,11.0,Балашиха, Ленина,Железнодорожная,133049.49
6534,real_estate_agent,Балашиха,20,24,2,59.5,9678000,2022,31.011440859912426,12.3,Балашиха, Разина,Салтыковская,162655.46
6535,realtor,Балашиха,13,18,2,44.0,7500000,2020,23.0,9.0,Балашиха, Безымянная,Железнодорожная,170454.55
6536,real_estate_agent,Балашиха,13,17,2,55.5,6885000,2005,29.7,8.7,Балашиха, Граничная,Ольгино,124054.05
6537,real_estate_agent,Балашиха,8,14,2,55.3,8400000,1999,35.8,8.6,Балашиха, Октябрьская,Железнодорожная,151898.73
6538,developer,Балашиха,17,17,2,48.8,9369600,2024,25.185093575908894,11.2,г. Балашиха,ул. Твардовского,Новокосино,192000.0
6539,realtor,Балашиха,6,9,2,34.0,5495000,1969,21.0,6.0,Балашиха, Маяковского,Железнодорожная,161617.65
6540,realtor,Балашиха,2,25,2,57.66,7000000,2014,29.8,15.0,Балашиха, Дмитриева,Щёлковская,121401.32
6541,real_estate_agent,Балашиха,5,14,2,50.4,7500000,2014,30.1,8.0,Балашиха, Пролетарская,Железнодорожная,148809.52
6542,real_estate_agent,Балашиха,4,17,2,63.1,8000000,2019,32.3,12.9,Балашиха, Корнилаева,Железнодорожная,126782.88
6543,developer,Балашиха,9,17,2,54.3,10425600,2024,27.0,8.2,г. Балашиха,ул. Твардовского,Новокосино,192000.0
6544,real_estate_agent,Балашиха,14,15,2,53.1,10300000,2003,31.0,8.0,Балашиха,Солнечная ,Салтыковская,193973.63
6545,realtor,Балашиха,4,9,2,47.0,7500000,1987,27.1,9.5,Балашиха, Пролетарская,Железнодорожная,159574.47
6546,real_estate_agent,Балашиха,4,9,2,44.2,6800000,1971,27.855904851673444,6.2,Балашиха, Свободы,Ольгино,153846.15
6547,real_estate_agent,Балашиха,7,20,2,60.0,8650000,2016,32.0,12.0,Балашиха, Шестая,Ольгино,144166.67
6548,developer,Балашиха,6,17,2,48.6,9379800,2024,22.3,9.4,г. Балашиха,ул. Твардовского,Новокосино,193000.0
6549,real_estate_agent,Балашиха,20,25,2,59.7,9450000,2013,31.0,15.5,Балашиха,Балашихинское шоссе,Щёлковская,158291.46
6550,real_estate_agent,Балашиха,4,17,2,63.7,7505700,2016,32.6,12.9,Балашиха, Лесопарковая,Железнодорожная,117828.89
6551,realtor,Балашиха,6,9,3,59.0,7500000,1977,37.8,8.0,Балашиха, Маяковского,Железнодорожная,127118.64
6552,real_estate_agent,Балашиха,4,5,3,68.1,7400000,2014,45.6,14.0,Балашиха, Московская,Железнодорожная,108663.73
6553,real_estate_agent,Балашиха,10,14,3,65.1,9650000,2011,33.9,6.0,Балашиха, Новая,Железнодорожная,148233.49
6554,real_estate_agent,Балашиха,7,17,3,76.1,8950000,2016,45.1,13.0,Балашиха, Лесопарковая,Железнодорожная,117608.41
6555,realtor,Балашиха,3,3,3,65.8,7300000,1956,41.77852688799845,7.8,Балашиха, Новая,Железнодорожная,110942.25
6556,real_estate_agent,Балашиха,4,5,3,54.5,8200000,1960,35.0,6.0,Балашиха,Советская ,Салтыковская,150458.72
6557,real_estate_agent,Балашиха,2,9,3,51.5,6890000,1975,33.9,5.8,Балашиха, Пролетарская,Железнодорожная,133786.41
6558,real_estate_agent,Балашиха,5,5,3,56.6,6500000,1972,36.0,6.5,Балашиха, Новая,Железнодорожная,114840.99
6559,realtor,Балашиха,4,5,3,64.0,6350000,1972,45.0,6.5,Балашиха, Фадеева,Кучино,99218.75
6560,realtor,Балашиха,3,9,3,58.0,7400000,1970,38.0,6.0,Балашиха, Свободы,Ольгино,127586.21
6561,realtor,Балашиха,9,9,3,59.0,6650000,1977,38.0,6.0,Балашиха, Маяковского,Железнодорожная,112711.86
6562,real_estate_agent,Балашиха,13,17,3,66.2,10030740,2025,35.21626135293138,12.4,Балашиха, Проектная,Щёлковская,151521.75
6563,real_estate_agent,Балашиха,2,3,3,94.2,10400000,2014,56.0,14.0,Балашиха, Черняховского,Салтыковская,110403.4
6564,unknown,Балашиха,8,12,4,78.0,9000000,1981,50.0,10.0,Балашиха, Советская,Железнодорожная,115384.62
6565,developer,Балашиха,3,17,2,54.3,10154100,2024,27.0,8.2,г. Балашиха,ул. Твардовского,Новокосино,187000.0
6566,real_estate_agent,Балашиха,14,25,2,59.8,8500000,2013,39.0,15.0,Балашиха,Балашихинское шоссе,Щёлковская,142140.47
6567,real_estate_agent,Балашиха,8,9,3,58.9,8990000,2014,37.5,10.2,д. Черное, Агрогородок,Балашиха,152631.58
6568,real_estate_agent,Балашиха,3,4,3,89.4,9700000,2015,47.3,19.3,Балашиха, Соловьева,Кучино,108501.12
6569,realtor,Бронницы,3,5,2,46.0,4700000,1981,34.0,6.0,Бронницы,Советская ,Бронницы,102173.91
6570,real_estate_agent,Бронницы,4,12,2,40.0,5950000,2014,21.721240265866157,10.0,Бронницы,Зеленый проезд,Бронницы,148750.0
6571,real_estate_agent,Бронницы,4,5,2,51.0,6200000,1994,31.0,9.0,Бронницы,Московская ,Бронницы,121568.63
6572,realtor,Бронницы,2,5,3,69.5,6800000,1981,45.0,9.0,Бронницы,Советская ,Бронницы,97841.73
6573,real_estate_agent,Бронницы,2,5,2,52.4,4900000,1979,32.29304217950397,8.7,Бронницы,Садовый проезд,Котельники,93511.45
6574,real_estate_agent,Бронницы,5,5,1,33.2,4150000,1989,16.0,7.0,Бронницы, Льва Толстого,Бронницы,125000.0
6575,realtor,Бронницы,4,5,3,65.7,7000000,2000,41.6,11.1,Бронницы,Ленинская ,Бронницы,106544.9
6576,realtor,Бронницы,3,5,1,33.0,3950000,1977,20.0,9.0,Бронницы,Москворецкая ,Бронницы,119696.97
6577,real_estate_agent,Бронницы,3,6,2,40.3,5700000,2022,23.0,9.0,Бронницы,Садовый проезд,Бронницы,141439.21
6578,realtor,Бронницы,5,5,3,67.0,5850000,2014,37.417660078589364,9.0,Бронницы, Льва Толстого,Бронницы,87313.43
6579,real_estate_agent,Бронницы,5,5,3,62.1,6100000,1996,36.21023219971491,11.7,Бронницы, Льва Толстого,Бронницы,98228.66
6580,real_estate_agent,Бронницы,1,5,2,43.3,4400000,1966,28.310140350053132,5.4,Бронницы, Пущина,Бронницы,101616.63
6581,real_estate_agent,Бронницы,2,5,3,64.6,6700000,1996,37.67106861300621,11.7,Бронницы, Льва Толстого,Бронницы,103715.17
6582,realtor,Бронницы,1,5,2,44.3,5500000,2014,30.1,6.0,Бронницы,Советская ,Бронницы,124153.5
6583,realtor,Бронницы,3,5,1,34.0,4200000,2014,18.98370846432752,8.6,Бронницы,Советская ,Бронницы,123529.41
6584,realtor,Бронницы,1,5,2,41.0,4950000,2014,29.0,6.0,Бронницы,Советская ,Бронницы,120731.71
6585,realtor,Бронницы,1,5,1,40.8,6200000,2004,18.0,10.0,Бронницы,Комсомольский переулок,Бронницы,151960.78
6586,real_estate_agent,Бронницы,4,5,2,54.4,4800000,1983,40.0,9.0,Бронницы,Первомайский переулок,Бронницы,88235.29
6587,real_estate_agent,Бронницы,5,5,3,67.0,6850000,1977,40.511586561814795,10.0,Бронницы,Москворецкая ,Бронницы,102238.81
6588,realtor,Бронницы,4,5,1,35.0,4500000,2014,19.0,7.0,Бронницы,Советская ,Бронницы,128571.43
6589,real_estate_agent,Бронницы,1,5,2,44.0,5950000,1967,35.0,6.0,Бронницы,переулок Маяковский,Бронницы,135227.27
6590,real_estate_agent,Бронницы,5,6,2,54.0,6345000,2022,26.2,12.0,Бронницы,Садовый проезд,Бронницы,117500.0
6591,homeowner,Бронницы,5,5,1,33.7,4500000,1991,18.8,6.0,Бронницы, Льва Толстого,Бронницы,133531.16
6592,realtor,Бронницы,3,5,2,49.9,5200000,1984,36.9,8.0,Бронницы,Советская ,Бронницы,104208.42
6593,real_estate_agent,Бронницы,2,5,2,53.3,5900000,1990,29.0,7.0,Бронницы,Садовый проезд,Бронницы,110694.18
6594,real_estate_agent,Бронницы,3,6,1,41.7,6600000,2013,19.1,10.3,Южный-1 мкр, Соловьиная Роща,Бронницы,158273.38
6595,real_estate_agent,Бронницы,1,5,2,49.6,5100000,1993,24.0,9.0,Бронницы,Садовый проезд,Бронницы,102822.58
6596,homeowner,Бронницы,3,5,1,34.0,4550000,1990,17.0,8.0,Бронницы, Льва Толстого,Бронницы,133823.53
6597,real_estate_agent,Бронницы,4,5,2,53.5,5400000,1987,31.0,10.0,Бронницы,Москворецкая ,Бронницы,100934.58
6598,real_estate_agent,Бронницы,2,5,2,46.8,6200000,2014,32.0,7.5,Бронницы,Москворецкая ,Бронницы,132478.63
6599,realtor,Бронницы,5,5,1,35.5,4900000,1963,19.3,10.0,Бронницы,Пушкинская ,Бронницы,138028.17
6600,realtor,Бронницы,3,5,3,63.2,6100000,1987,37.0,7.7,Бронницы,Москворецкая ,Бронницы,96518.99
6601,realtor,Бронницы,3,5,3,67.0,7200000,2014,37.511658715205016,9.0,Бронницы,Строительная ,Бронницы,107462.69
6602,realtor,Бронницы,1,5,2,53.3,5550000,1987,30.0,9.0,Бронницы,Садовый проезд,Бронницы,104127.58
6603,real_estate_agent,Дмитров,1,4,2,49.6,4550000,2014,27.2,9.0,Дмитров,Рогачевская ,Дмитров,91733.87
6604,real_estate_agent,Дмитров,1,12,2,54.5,7400000,2023,33.2,10.2,Дмитров,Московская ,Дмитров,135779.82
6605,real_estate_agent,Дмитров,8,9,2,47.0,4600000,1966,35.0,6.0,Дмитров,Московская ,Дмитров,97872.34
6606,homeowner,Дмитров,9,9,3,70.5,5800000,1982,45.4,7.2,Дмитров, Подъячева,Дмитров,82269.5
6607,real_estate_agent,Дмитров,2,3,2,69.6,7000000,2022,38.440130858757556,11.0,Дмитров,Луговая ,Дмитров,100574.71
6608,real_estate_agent,Дмитров,3,3,2,62.7,6500000,2021,34.668740573996814,11.0,Дмитров,Луговая ,Дмитров,103668.26
6609,real_estate_agent,Дмитров,11,17,1,42.9,6299000,2021,39.6,12.0,Дмитров,Оборонная ,Дмитров,146829.84
6610,realtor,Дмитров,8,9,2,45.0,4400000,1977,34.0,6.5,Дмитров, Космонавтов,Дмитров,97777.78
6611,real_estate_agent,Дмитров,2,3,2,62.5,6600000,2022,34.497797141367556,10.8,Дмитров,Луговая ,Дмитров,105600.0
6612,unknown,Дмитров,4,9,1,45.0,4600000,2014,25.0,10.0,Дмитров,Сиреневая ,Дмитров,102222.22
6613,unknown,Дмитров,3,10,1,34.8,4700000,1991,19.7,6.5,Дмитров,Вокзальная ,Дмитров,135057.47
6614,real_estate_agent,Дмитров,11,17,1,42.9,6199000,2021,19.3,12.0,Дмитров,Оборонная ,Дмитров,144498.83
6615,realtor,Дмитров,9,9,2,44.0,4400000,1978,27.271115034447774,6.0,Дмитров,Инженерная ,Дмитров,100000.0
6616,unknown,Дмитров,2,17,1,36.4,4300000,2007,20.122086303404046,10.4,Дмитров, Спасская,Дмитров,118131.87
6617,real_estate_agent,Дмитров,3,4,3,61.0,4900000,2014,44.0,6.0,Дмитров, Космонавтов,Дмитров,80327.87
6618,real_estate_agent,Дмитров,3,5,2,45.2,4990000,1965,30.0,6.5,Дмитров, Космонавтов,Дмитров,110398.23
6619,real_estate_agent,Дмитров,3,17,1,41.6,6150000,2014,18.0,9.0,Дмитров,Оборонная ,Алтуфьево,147836.54
6620,homeowner,Дмитров,1,2,3,65.0,6500000,1937,45.0,7.0,Дмитров, Лиры Никольской,Дмитров,100000.0
6621,real_estate_agent,Дмитров,2,4,1,40.0,5850000,2018,16.0,10.0,Дмитров,Рогачевская ,Лобня,146250.0
6622,homeowner,Дмитров,6,12,1,38.2,4700000,2009,17.0,10.4,Дмитров, Спасская,Дмитров,123036.65
6623,realtor,Долгопрудный,2,3,2,49.4,10350000,1954,29.0,8.0,Долгопрудный,Первомайская ,Долгопрудная,209514.17
6624,real_estate_agent,Долгопрудный,11,17,3,79.2,11790000,2014,44.9,12.8,Долгопрудный,Новое шоссе,Хлебниково,148863.64
6625,real_estate_agent,Долгопрудный,6,23,1,49.5,9970000,2016,26.033973944130565,10.0,Долгопрудный,Старое Дмитровское шоссе,Водники,201414.14
6626,realtor,Долгопрудный,19,21,2,66.1,11990000,2015,34.0,10.0,Долгопрудный,проспект Ракетостроителей,Долгопрудная,181391.83
6627,real_estate_agent,Долгопрудный,9,17,1,43.2,9250000,2009,23.235399404742452,9.0,Долгопрудный,Лихачевский проспект,Долгопрудная,214120.37
6628,unknown,Долгопрудный,3,9,2,55.3,11700000,2001,31.702297494564306,7.7,Долгопрудный,Молодежная ,Долгопрудная,211573.24
6629,real_estate_agent,Долгопрудный,3,5,3,55.5,8200000,1967,34.94754390133738,6.0,Долгопрудный,Нагорная ,Долгопрудная,147747.75
6630,realtor,Долгопрудный,4,5,3,55.0,8400000,1965,38.5,5.5,Долгопрудный, Циолковского,Долгопрудная,152727.27
6631,real_estate_agent,Долгопрудный,4,9,3,57.5,10500000,1974,39.3,7.0,Долгопрудный, Академика Лаврентьева,Долгопрудная,182608.7
6632,real_estate_agent,Долгопрудный,3,9,4,64.2,12100000,1974,46.3,6.0,Долгопрудный,Лихачевское шоссе,Долгопрудная,188473.52
6633,realtor,Долгопрудный,6,9,2,46.9,7700000,1977,30.0,7.0,Долгопрудный,Лихачевское шоссе,Водники,164179.1
6634,realtor,Долгопрудный,4,9,3,58.8,9500000,1978,38.0,7.0,Долгопрудный,Лихачевское шоссе,Водники,161564.63
6635,real_estate_agent,Долгопрудный,10,17,1,42.3,8850000,2014,19.8,8.5,Долгопрудный,проспект Ракетостроителей,Долгопрудная,209219.86
6636,realtor,Долгопрудный,6,19,1,46.0,9700000,2015,24.319208847789724,12.0,Долгопрудный,проспект Ракетостроителей,Долгопрудная,210869.57
6637,real_estate_agent,Долгопрудный,12,23,1,39.0,8400000,2015,21.0,11.0,Долгопрудный,Старое Дмитровское шоссе,Водники,215384.62
6638,real_estate_agent,Долгопрудный,16,17,1,44.7,8700000,2008,20.0,10.0,Долгопрудный,Парковая ,Водники,194630.87
6639,realtor,Долгопрудный,4,5,1,30.5,7256652,1962,15.5,5.5,Долгопрудный, Циолковского,Долгопрудная,237923.02
6640,realtor,Долгопрудный,2,19,1,46.0,8500000,2016,21.4,11.0,Долгопрудный,проспект Ракетостроителей,Долгопрудная,184782.61
6641,real_estate_agent,Долгопрудный,4,9,1,37.1,8200000,2001,19.0,10.0,Долгопрудный,Молодежная ,Долгопрудная,221024.26
6642,unknown,Долгопрудный,7,18,1,43.0,8440000,2014,20.0,11.0,Долгопрудный,проспект Ракетостроителей,Долгопрудная,196279.07
6643,homeowner,Долгопрудный,23,23,1,34.34,8400000,2018,21.0,7.0,Долгопрудный,бульвар Имени Умберто Нобиле,Долгопрудная,244612.7
6644,homeowner,Долгопрудный,4,9,1,37.1,8200000,2001,19.0,10.0,Долгопрудный,Молодежная ,Долгопрудная,221024.26
6645,homeowner,Долгопрудный,6,17,1,44.6,9800000,2009,24.09956868721119,9.7,Долгопрудный,Новый бульвар,Долгопрудная,219730.94
